perturbation,dataset,n_cells,closest_severity,recovery_score,disease_score,dist_healthy,dist_mild,dist_moderate,dist_severe,dist_fatal,dist_recovered,sim_healthy,sim_mild,sim_moderate,sim_severe,sim_fatal,sim_recovered
non-targeting_01969|non-targeting_02893,hek293t,9,recovered,26.409702,-2.899271,84.0106,84.99645,84.35244,85.02829,84.32963,81.52907,0.011763239,0.011628387,0.011716126,0.011624083,0.0117192585,0.012116943
DCP1B_P1P2-1|DCP1B_P1P2-2,hek293t,6,recovered,26.405771,-3.4558823,83.1965,84.21837,83.590996,84.29362,83.55955,80.76334,0.011876978,0.011734559,0.011821589,0.011724207,0.011825985,0.01223042
MANF_P1P2-1|MANF_P1P2-2,hek293t,5,recovered,26.403154,-2.8601594,84.43298,85.453766,84.77406,85.44083,84.70965,81.96047,0.011705081,0.011566876,0.011658536,0.011568608,0.011667298,0.012053933
CEP350_P1P2-1|CEP350_P1P2-2,hek293t,5,recovered,26.40312,-1.9862974,83.12344,84.15006,83.3609,84.03751,83.24601,80.49652,0.011887292,0.011743973,0.011853833,0.011759516,0.011869999,0.012270463
SETX_P1P2-1|SETX_P1P2-2,hek293t,6,recovered,26.40263,-2.4444277,82.50935,83.54396,82.78622,83.487976,82.72649,79.92274,0.011974706,0.011828166,0.011935137,0.0118360035,0.011943651,0.012357466
DECR1_P1P2-1|DECR1_P1P2-2,hek293t,6,recovered,26.40261,-2.6479797,84.18033,85.18771,84.52544,85.16492,84.40982,81.67292,0.0117398,0.0116025815,0.011692428,0.011605651,0.011708256,0.012095859
AKAP9_P1P2-1|AKAP9_P1P2-2,hek293t,9,recovered,26.402544,-2.9057167,84.13487,85.115524,84.47867,85.15188,84.45913,81.65933,0.011746068,0.011612308,0.011698825,0.011607408,0.0117015,0.012097848
ACADVL_P1P2-1|ACADVL_P1P2-2,hek293t,5,recovered,26.402374,-3.6032958,83.61196,84.6976,84.007484,84.72202,83.9671,81.21103,0.01181866,0.011668938,0.0117636705,0.011665613,0.011769261,0.012163818
EMG1_P1P2-1|EMG1_P1P2-2,hek293t,5,recovered,26.40186,-2.5575252,82.33567,83.38106,82.64396,83.33062,82.529434,79.75851,0.011999664,0.011851001,0.011955436,0.011858089,0.011971828,0.012382597
KIAA0319_P1P2-1|KIAA0319_P1P2-2,hek293t,7,recovered,26.40108,-2.8362556,84.29932,85.29633,84.63587,85.305786,84.62111,81.82009,0.011723423,0.011587977,0.011677349,0.011586709,0.0116793625,0.012074365
LCE4A_ENST00000368777.1-1|LCE4A_ENST00000368777.1-2,hek293t,8,recovered,26.399288,-2.0048103,82.96642,83.947296,83.22854,83.88452,83.140465,80.33754,0.011909522,0.011772005,0.01187246,0.011780711,0.011884888,0.012294446
SPRR1A_P2-1|SPRR1A_P2-2,hek293t,7,recovered,26.398457,-3.0880222,83.690094,84.67899,84.061775,84.73511,84.04876,81.22543,0.0118077565,0.011671472,0.011756162,0.011663834,0.0117579615,0.012161687
FANCM_P1P2-1|FANCM_P1P2-2,hek293t,6,recovered,26.39804,-2.8536375,84.25619,85.26429,84.56529,85.26531,84.57374,81.77848,0.011729354,0.011592282,0.011686982,0.011592145,0.011685828,0.012080435
SP140L_P1P2-1|SP140L_P1P2-2,hek293t,6,recovered,26.397366,-2.9486513,84.26844,85.320305,84.58544,85.289154,84.52918,81.80347,0.011727668,0.01158476,0.0116842305,0.011588942,0.011691916,0.012076789
B4GALT3_P1P2-1|B4GALT3_P1P2-2,hek293t,7,recovered,26.39656,-3.5635004,83.79972,84.8319,84.23089,84.9024,84.22129,81.4003,0.011792492,0.01165068,0.011732835,0.011641119,0.011734157,0.012135878
GSDME_P1P2-1|GSDME_P1P2-2,hek293t,10,recovered,26.396408,-2.7221732,83.916046,84.927795,84.23005,84.91291,84.19609,81.41129,0.011776337,0.011637677,0.011732951,0.011639694,0.011737628,0.01213426
ZNF3_P1P2-1|ZNF3_P1P2-2,hek293t,9,recovered,26.396015,-2.6387372,83.52402,84.52055,83.82166,84.5151,83.78977,80.99637,0.011830957,0.011693096,0.011789441,0.011693842,0.011793875,0.012195662
FAM98C_P1P2-1|FAM98C_P1P2-2,hek293t,7,recovered,26.394745,-1.8963227,84.21216,85.12974,84.447136,85.1034,84.43518,81.61028,0.011735414,0.011610392,0.011703142,0.011613943,0.01170478,0.012105031
NT5DC4_P1P2-1|NT5DC4_P1P2-2,hek293t,6,recovered,26.392525,-3.4575324,83.97959,85.06078,84.43571,85.06681,84.26545,81.57255,0.011767532,0.0116196945,0.0117047075,0.011618881,0.01172808,0.012110562
S100A14_P1P2-1|S100A14_P1P2-2,hek293t,10,recovered,26.392437,-2.111376,82.91493,83.90088,83.1727,83.846985,83.104805,80.29968,0.01191683,0.011778441,0.011880336,0.011785923,0.011889927,0.012300171
GUCA2A_P1P2-1|GUCA2A_P1P2-2,hek293t,5,recovered,26.392406,-3.8779812,83.947136,85.025764,84.39118,85.08684,84.39099,81.59346,0.011772027,0.011624425,0.011710811,0.011616178,0.0117108375,0.012107496
SYTL3_P2-1|SYTL3_P2-2,hek293t,6,recovered,26.392056,-2.1506886,83.76597,84.71883,84.05029,84.69355,84.00042,81.18332,0.011797187,0.011666048,0.011757749,0.01166949,0.011764647,0.012167919
UBE2Q2_P1P2-1|UBE2Q2_P1P2-2,hek293t,9,recovered,26.391993,-3.9208088,83.892914,84.98543,84.309814,85.03865,84.31641,81.54329,0.011779546,0.011629878,0.011721981,0.011622683,0.011721075,0.012114855
TMEM174_P1P2-1|TMEM174_P1P2-2,hek293t,6,recovered,26.389717,-2.94805,83.81408,84.812935,84.200584,84.84019,84.12691,81.33674,0.011790495,0.011653255,0.011737009,0.0116495555,0.011747167,0.012145246
JAG2_P1P2-1|JAG2_P1P2-2,hek293t,8,recovered,26.384253,-3.5161486,84.18676,85.26508,84.598175,85.27858,84.5078,81.79496,0.011738913,0.011592176,0.011682492,0.0115903625,0.01169484,0.01207803
LMTK3_P1P2-1|LMTK3_P1P2-2,hek293t,9,recovered,26.381725,-2.702361,83.26611,84.296165,83.56882,84.26818,83.52897,80.74147,0.0118671665,0.011723856,0.01182469,0.011727704,0.011830264,0.012233692
CXCR4_P1P2-1|CXCR4_P1P2-2,hek293t,11,recovered,26.376926,-3.0040188,83.55067,84.556725,83.90267,84.58694,83.86271,81.07502,0.011827228,0.011688152,0.011778193,0.011684026,0.011783739,0.012183975
non-targeting_01469|non-targeting_02714,hek293t,8,recovered,26.376228,-2.146614,83.091,84.12171,83.347946,84.02552,83.22092,80.48925,0.011891878,0.011747884,0.0118556535,0.011761175,0.011873535,0.012271557
SORCS2_P1P2-1|SORCS2_P1P2-2,hek293t,6,recovered,26.373005,-2.9728353,83.90577,84.948944,84.24902,84.933846,84.14554,81.437645,0.011777762,0.011634815,0.011730339,0.011636859,0.011744597,0.012130381
CHRNA5_P1P2-1|CHRNA5_P1P2-2,hek293t,6,recovered,26.369818,-2.1060011,84.11876,85.05836,84.38996,85.03695,84.36605,81.545784,0.011748292,0.011620022,0.011710978,0.011622913,0.011714258,0.012114489
RSRC1_P1P2-1|RSRC1_P1P2-2,hek293t,5,recovered,26.369577,-3.8353777,83.7591,84.897194,84.1966,84.896034,84.09239,81.39887,0.011798143,0.011641824,0.011737557,0.011641981,0.011751932,0.012136089
PCGF1_P1P2-1|PCGF1_P1P2-2,hek293t,10,recovered,26.369278,-3.1255298,82.96225,84.01076,83.338394,84.02102,83.28105,80.48591,0.011910114,0.011763217,0.0118569955,0.011761798,0.011865064,0.012272061
DDX49_P1P2-1|DDX49_P1P2-2,hek293t,5,recovered,26.36895,-2.788609,82.75522,83.75244,83.06783,83.774254,83.05236,80.22833,0.0119395545,0.01179907,0.011895156,0.011796034,0.011897346,0.012310975
KY_P1P2-1|KY_P1P2-2,hek293t,6,recovered,26.36554,-3.021453,84.17717,85.15876,84.55237,85.20798,84.517006,81.724945,0.011740235,0.011606481,0.011688747,0.011599855,0.011693581,0.012088252
EVI2A_P1P2-1|EVI2A_P1P2-2,hek293t,7,recovered,26.365131,-3.8892593,83.89382,84.96593,84.36249,85.03563,84.28264,81.54532,0.01177942,0.011632516,0.011714747,0.011623092,0.011725716,0.012114557
LILRB1_P1P2-1|LILRB1_P1P2-2,hek293t,7,recovered,26.364204,-2.9015076,84.08804,85.06124,84.45825,85.10509,84.418434,81.61792,0.011752533,0.011619632,0.01170162,0.011613715,0.011707075,0.0121039115
SUSD4_P1P2-1|SUSD4_P1P2-2,hek293t,7,recovered,26.363928,-2.848133,84.22713,85.23778,84.57704,85.235916,84.5348,81.75439,0.011733353,0.011595846,0.011685377,0.011596097,0.011691148,0.012083951
RASGRP4_P1P2-1|RASGRP4_P1P2-2,hek293t,5,recovered,26.363356,-2.0519114,83.55835,84.579506,83.74879,84.47589,83.67795,80.96179,0.011826153,0.011685041,0.011799579,0.011699205,0.01180945,0.012200807
TIPARP_P1P2-1|TIPARP_P1P2-2,hek293t,5,recovered,26.36251,-3.3977618,84.21967,85.29442,84.57934,85.29645,84.543175,81.817764,0.011734379,0.011588235,0.011685063,0.0115879625,0.011690004,0.012074704
PSD2_P1P2-1|PSD2_P1P2-2,hek293t,5,recovered,26.362278,-2.8687813,84.17167,85.16488,84.49005,85.18367,84.52449,81.70022,0.011740994,0.011605657,0.011697267,0.011603126,0.0116925575,0.012091867
POLE3_P1P2-1|POLE3_P1P2-2,hek293t,5,recovered,26.361488,-3.369209,83.517395,84.5403,83.874146,84.599556,83.87802,81.09117,0.011831884,0.011690397,0.011782151,0.011682304,0.011781613,0.012181578
OR2G3_ENST00000320002.2-1|OR2G3_ENST00000320002.2-2,hek293t,5,recovered,26.359074,-2.2872849,83.75528,84.66909,84.03944,84.69997,84.01687,81.196396,0.011798675,0.011672822,0.01175925,0.011668616,0.011762371,0.012165983
SLC38A1_P1P2-1|SLC38A1_P1P2-2,hek293t,6,recovered,26.355972,-2.574242,84.851425,85.83021,85.16425,85.81926,85.12658,82.36391,0.01164803,0.011516729,0.0116057405,0.011518181,0.011610817,0.011995599
non-targeting_01401|non-targeting_02127,hek293t,5,recovered,26.354898,-3.4333405,84.473755,85.473274,84.89621,85.55171,84.89948,82.085304,0.011699498,0.011564267,0.011641957,0.011553787,0.011641514,0.0120358225
FGF3_P1P2-1|FGF3_P1P2-2,hek293t,5,recovered,26.353985,-2.938549,83.7409,84.70166,84.09601,84.766716,84.11153,81.26699,0.0118006775,0.011668385,0.011751433,0.011659535,0.01174929,0.012155544
MAP4K5_P1P2-1|MAP4K5_P1P2-2,hek293t,7,recovered,26.352291,-2.7222042,82.94713,83.94722,83.262054,83.955505,83.22081,80.42083,0.01191226,0.011772016,0.011867738,0.011770868,0.01187355,0.01228187
CCM2L_P2-1|CCM2L_P2-2,hek293t,5,recovered,26.351421,-3.957485,82.7041,83.78514,83.123276,83.87068,83.08,80.33244,0.011946846,0.01179452,0.011887317,0.011782632,0.011893434,0.012295216
MKX_P2-1|MKX_P2-2,hek293t,6,recovered,26.350576,-3.7683837,84.17351,85.25393,84.58586,85.296646,84.55674,81.82026,0.011740739,0.011593674,0.011684173,0.0115879355,0.0116881495,0.01207434
FUT9_P1P2-1|FUT9_P1P2-2,hek293t,6,recovered,26.34707,-3.266188,82.47857,83.59725,82.84983,83.56119,82.77648,80.010124,0.011979123,0.011820715,0.011926083,0.011825756,0.011936524,0.012344136
RIMBP2_ENST00000261655.4-1|RIMBP2_ENST00000261655.4-2,hek293t,7,recovered,26.341831,-2.232785,84.89838,85.8671,85.1887,85.82379,85.139915,82.37132,0.0116416635,0.011511838,0.011602449,0.011517581,0.01160902,0.011994532
KHDC3L_P1P2-1|KHDC3L_P1P2-2,hek293t,8,recovered,26.341648,-2.225587,83.09695,84.05488,83.347694,84.0413,83.37968,80.51247,0.011891038,0.011757115,0.011855689,0.011758992,0.011851195,0.012268062
SHMT1_P1P2-1|SHMT1_P1P2-2,hek293t,5,recovered,26.34079,-3.7129889,83.856575,84.92692,84.281586,84.97704,84.21863,81.48891,0.011784591,0.011637797,0.011725861,0.011631012,0.011734524,0.0121228425
CIDEA_P1P2-1|CIDEA_P1P2-2,hek293t,6,recovered,26.338772,-3.332388,82.40769,83.4476,82.80629,83.499596,82.72038,79.947426,0.011989302,0.011841662,0.011932279,0.0118343765,0.011944522,0.012353698
FBXL14_P1P2-1|FBXL14_P1P2-2,hek293t,8,recovered,26.338715,-3.0537322,84.02302,85.0536,84.38106,85.05969,84.34078,81.57549,0.011761521,0.011620665,0.0117122,0.011619842,0.011717727,0.012110131
ODAD2_P1P2-1|ODAD2_P1P2-2,hek293t,7,recovered,26.338474,-2.6987433,82.35824,83.35938,82.67246,83.370766,82.687996,79.81291,0.0119964145,0.011854046,0.011951364,0.011852447,0.011949145,0.01237426
CHORDC1_P1P2-1|CHORDC1_P1P2-2,hek293t,5,recovered,26.337948,-2.9322133,84.3821,85.42907,84.714,85.39943,84.681915,81.929825,0.011712057,0.011570182,0.011666706,0.01157415,0.011671075,0.0120583875
CHTOP_P1P2-1|CHTOP_P1P2-2,hek293t,6,recovered,26.337631,-2.7382326,82.9781,84.027,83.29702,83.98812,83.27045,80.45773,0.011907866,0.01176097,0.011862815,0.01176635,0.0118665565,0.012276305
MAMDC4_P1P2-1|MAMDC4_P1P2-2,hek293t,7,recovered,26.336946,-3.3962135,82.45551,83.595955,82.808655,83.554825,82.73187,80.00546,0.011982432,0.0118208965,0.011931942,0.0118266465,0.011942884,0.0123448465
NMNAT2_P1P2-1|NMNAT2_P1P2-2,hek293t,7,recovered,26.335587,-2.807036,83.63504,84.60844,83.99793,84.64577,83.97511,81.144394,0.011815437,0.011681092,0.011764992,0.011676,0.011768151,0.012173685
LOXL3_P1P2-1|LOXL3_P1P2-2,hek293t,5,recovered,26.335321,-2.948772,83.96056,84.9335,84.3315,84.984985,84.30778,81.498245,0.011770166,0.011636905,0.011719002,0.011629937,0.011722261,0.01212147
non-targeting_02488|non-targeting_02609,hek293t,6,recovered,26.335232,-2.9753091,84.09592,85.06666,84.47449,85.122,84.43415,81.64113,0.011751445,0.011618901,0.011699397,0.011611435,0.011704921,0.012100512
OR10C1_ENST00000444197.2-1|OR10C1_ENST00000444197.2-2,hek293t,13,recovered,26.33483,-3.331599,83.558846,84.629745,83.95759,84.635796,83.87256,81.13414,0.011826084,0.011678185,0.011770579,0.01167736,0.011782371,0.012175205
ING5_P1P2-1|ING5_P1P2-2,hek293t,6,recovered,26.334435,-3.31194,83.56958,84.618996,83.94116,84.64394,83.8762,81.14272,0.011824583,0.011679651,0.011772855,0.011676249,0.011781866,0.012173933
PDRG1_P1P2-1|PDRG1_P1P2-2,hek293t,5,recovered,26.331728,-3.107124,84.06765,85.05266,84.46989,85.11039,84.386696,81.62969,0.01175535,0.011620792,0.011700028,0.011613,0.011711426,0.012102188
DUSP3_P1P2-1|DUSP3_P1P2-2,hek293t,6,recovered,26.330788,-2.6608977,84.241875,85.247505,84.555275,85.22735,84.48102,81.751816,0.011731324,0.011594539,0.01168835,0.011597249,0.011698504,0.012084327
PDCD10_P1P2-1|PDCD10_P1P2-2,hek293t,6,recovered,26.329182,-2.6781092,84.8444,85.86323,85.17399,85.82507,85.0952,82.37506,0.011648984,0.011512351,0.01160443,0.01151741,0.011615049,0.011993994
AVIL_P1P2-1|AVIL_P1P2-2,hek293t,6,recovered,26.328857,-2.293847,84.53002,85.50942,84.82886,85.46696,84.74119,82.001945,0.011691801,0.011559434,0.011651093,0.011565112,0.011663006,0.01204791
SYT1_P1-1|SYT1_P1-2,hek293t,8,recovered,26.328453,-3.3261664,83.23495,84.250015,83.618576,84.31536,83.61742,80.801056,0.011871558,0.011730203,0.011817737,0.011721219,0.011817898,0.012224781
KDM5D_P1P2-1|KDM5D_P1P2-2,hek293t,6,recovered,26.32844,-4.225534,83.18787,84.31838,83.64457,84.38122,83.59648,80.86979,0.011878196,0.011720804,0.011814107,0.011712178,0.011820823,0.012214518
ZSWIM7_P1P2-1|ZSWIM7_P1P2-2,hek293t,5,recovered,26.328156,-2.7477736,84.51831,85.52473,84.83491,85.5113,84.8115,82.048294,0.011693402,0.01155739,0.011650272,0.011559184,0.011653449,0.012041187
non-targeting_02126|non-targeting_02323,hek293t,5,recovered,26.326645,-1.7793589,83.65829,84.60931,83.90263,84.540794,83.88946,81.03662,0.011812192,0.011680973,0.011778197,0.011690329,0.011780025,0.012189678
TIMM8A_P1P2-1|TIMM8A_P1P2-2,hek293t,5,recovered,26.326069,-2.3579888,84.20362,85.145294,84.47213,85.152084,84.47029,81.674255,0.01173659,0.011608295,0.01169972,0.011607381,0.011699972,0.012095664
SLC35D3_P1P2-1|SLC35D3_P1P2-2,hek293t,9,recovered,26.326054,-2.8163514,84.3407,85.31865,84.68715,85.34422,84.64957,81.87456,0.011717739,0.011584982,0.011670361,0.01158155,0.011675483,0.0120664295
non-targeting_00018|non-targeting_00127,hek293t,6,recovered,26.323961,-2.2407665,84.2836,85.22588,84.52489,85.21669,84.521126,81.742004,0.011725584,0.011597445,0.0116925035,0.011598682,0.011693018,0.01208576
PLD2_P1P2-1|PLD2_P1P2-2,hek293t,6,recovered,26.323776,-2.6808643,84.2584,85.27387,84.5704,85.246155,84.52234,81.772766,0.0117290495,0.011590995,0.011686284,0.01159472,0.011692852,0.012081268
MARCHF11_P1P2-1|MARCHF11_P1P2-2,hek293t,6,recovered,26.323555,-3.5358188,83.40921,84.469765,83.79699,84.51353,83.79552,81.00878,0.011847048,0.011700043,0.011792871,0.011694056,0.011793076,0.012193816
METTL27_P1P2-1|METTL27_P1P2-2,hek293t,5,recovered,26.323242,-2.4008737,84.5529,85.526726,84.83951,85.50277,84.79979,82.040344,0.011688674,0.011557123,0.011649648,0.011560324,0.01165504,0.012042339
TATDN3_P2-1|TATDN3_P2-2,hek293t,10,recovered,26.322847,-2.9104738,83.991684,84.9729,84.35567,85.01099,84.31511,81.527756,0.011765857,0.011631573,0.011715684,0.0116264215,0.011721253,0.012117135
MYO5C_P1P2-1|MYO5C_P1P2-2,hek293t,8,recovered,26.322746,-2.8751423,83.675316,84.70266,84.00378,84.69404,83.986755,81.19723,0.0118098175,0.011668249,0.011764184,0.011669423,0.011766539,0.01216586
HTR3B_P1P2-1|HTR3B_P1P2-2,hek293t,5,recovered,26.321829,-1.5586348,83.18385,84.173065,83.4144,84.04368,83.24902,80.518814,0.011878762,0.011740801,0.011846321,0.011758664,0.011869574,0.012267107
CSRNP3_P1-1|CSRNP3_P1-2,hek293t,8,recovered,26.321762,-4.085862,83.54911,84.64081,83.95661,84.72001,84.00766,81.22452,0.011827446,0.011676677,0.011770714,0.011665888,0.011763645,0.012161823
FAM13C_P1P2-1|FAM13C_P1P2-2,hek293t,5,recovered,26.321383,-1.8475889,82.484116,83.43599,82.726616,83.38767,82.684654,79.83393,0.011978326,0.011843291,0.011943634,0.011850072,0.011949622,0.012371043
SERPINB2_P2-1|SERPINB2_P2-2,hek293t,5,recovered,26.320932,-2.7816305,84.58857,85.59972,84.94312,85.58491,84.848114,82.12639,0.011683803,0.011547382,0.011635602,0.011549357,0.01164848,0.012029874
MAN2B1_P1-1|MAN2B1_P1-2,hek293t,6,recovered,26.31776,-2.623439,83.82054,84.81997,84.18891,84.80626,84.08113,81.31525,0.011789597,0.0116523,0.011738617,0.011654162,0.011753487,0.0121484175
LEF1_P1-1|LEF1_P1-2,hek293t,6,recovered,26.315777,-2.6582851,84.62296,85.63269,84.888824,85.60373,84.89553,82.14699,0.01167911,0.011542987,0.011642958,0.0115468465,0.011642049,0.012026894
SELENOT_P1P2-1|SELENOT_P1P2-2,hek293t,5,recovered,26.313593,-3.3008943,83.945175,84.939865,84.326866,85.01343,84.35113,81.53209,0.011772299,0.011636043,0.0117196385,0.011626092,0.011716307,0.012116499
non-targeting_00068|non-targeting_00473,hek293t,10,recovered,26.310701,-2.6917834,83.46951,84.43735,83.77861,84.46786,83.79397,80.963615,0.011838591,0.011704483,0.011795428,0.011700305,0.011793292,0.012200535
CAPZA3_P1P2-1|CAPZA3_P1P2-2,hek293t,6,recovered,26.310131,-2.672153,83.15267,84.153404,83.45719,84.15231,83.41496,80.634476,0.011883164,0.011743512,0.011840318,0.011743662,0.011846242,0.012249727
ATP5MC1_P1P2-1|ATP5MC1_P1P2-2,hek293t,6,recovered,26.3098,-3.587602,83.541695,84.59606,83.97089,84.65073,83.896324,81.15456,0.011828483,0.01168278,0.011768737,0.011675324,0.011779073,0.012172179
TBXT_P1P2-1|TBXT_P1P2-2,hek293t,9,recovered,26.308235,-2.8555372,83.36267,84.3622,83.716774,84.38272,83.6664,80.875275,0.011853584,0.011714787,0.011804038,0.011711972,0.011811061,0.0122136995
ASPH_P1P2-1|ASPH_P1P2-2,hek293t,5,recovered,26.307808,-2.7695105,84.56888,85.53631,84.919266,85.56396,84.882515,82.10706,0.011686492,0.011555843,0.011638833,0.011552152,0.011643814,0.012032672
NR1D1_P1P2-1|NR1D1_P1P2-2,hek293t,5,recovered,26.307186,-2.7042363,84.09616,85.08529,84.44565,85.08869,84.395615,81.61179,0.0117514115,0.0116163865,0.011703346,0.011615927,0.011710203,0.012104809
KRTAP21-2_P1P2-1|KRTAP21-2_P1P2-2,hek293t,8,recovered,26.307108,-2.964663,83.37943,84.4499,83.72038,84.4129,83.69272,80.90698,0.01185123,0.011702764,0.011803535,0.011707833,0.0118073905,0.012208971
CEP89_P1P2-1|CEP89_P1P2-2,hek293t,6,recovered,26.306587,-2.5774102,84.23977,85.2137,84.5305,85.21495,84.50893,81.74354,0.011731613,0.011599084,0.011691735,0.011598917,0.011694686,0.012085536
OPRL1_P2-1|OPRL1_P2-2,hek293t,8,recovered,26.303356,-3.146583,83.916145,84.958534,84.30414,84.96563,84.20796,81.48422,0.011776323,0.011633516,0.01172276,0.011632556,0.0117359925,0.012123531
TXK_P2-1|TXK_P2-2,hek293t,6,recovered,26.303326,-2.8498435,84.757484,85.8179,85.13233,85.760254,85.02435,82.31246,0.01166079,0.011518362,0.011610042,0.011526016,0.011624616,0.012003006
CLEC12B_P1P2-1|CLEC12B_P1P2-2,hek293t,9,recovered,26.302677,-2.5266461,84.83092,85.82456,85.111305,85.793144,85.09655,82.346855,0.011650814,0.011517478,0.011612877,0.011521648,0.0116148675,0.011998053
non-targeting_02247|non-targeting_03104,hek293t,5,recovered,26.301035,-2.2270842,84.57139,85.44931,84.87706,85.49964,84.87393,82.041336,0.011686149,0.0115674725,0.011644553,0.011560742,0.011644977,0.012042196
DDHD1_P1P2-1|DDHD1_P1P2-2,hek293t,7,recovered,26.300932,-3.2071502,83.9918,85.039696,84.35659,85.04785,84.30008,81.57042,0.011765841,0.0116225425,0.011715557,0.011621441,0.011723318,0.012110875
LGALS16_P1P2-1|LGALS16_P1P2-2,hek293t,6,recovered,26.299683,-3.5176,84.33297,85.390205,84.74888,85.423096,84.72292,81.96183,0.0117188,0.011575386,0.01166196,0.011570981,0.011665491,0.012053736
SUMO4_P1P2-1|SUMO4_P1P2-2,hek293t,7,recovered,26.299614,-3.088551,83.83811,84.869835,84.23235,84.88136,84.150345,81.397064,0.011787156,0.011645533,0.011732634,0.011643969,0.011743934,0.012136355
LIPA_P1P2-1|LIPA_P1P2-2,hek293t,5,recovered,26.299572,-2.3875756,84.41558,85.39734,84.71829,85.36533,84.60555,81.901634,0.011707466,0.01157443,0.011666121,0.01157872,0.011681485,0.012062488
DNPEP_P1P2-1|DNPEP_P1P2-2,hek293t,5,recovered,26.297592,-3.491895,83.508736,84.54291,83.8748,84.606285,83.88981,81.110565,0.011833096,0.01169004,0.01178206,0.011681385,0.011779977,0.0121787
ACTL7B_P1P2-1|ACTL7B_P1P2-2,hek293t,5,recovered,26.29618,-3.403426,84.53795,85.58784,84.921844,85.61143,84.92077,82.15875,0.011690717,0.011548966,0.011638484,0.01154582,0.011638629,0.012025192
MIXL1_P1P2-1|MIXL1_P1P2-2,hek293t,5,recovered,26.295952,-2.184017,83.5225,84.56004,83.779205,84.45691,83.70534,80.95506,0.011831169,0.011687699,0.011795346,0.011701804,0.011805631,0.012201808
OR2A1_ENST00000408951.1-1|OR2A1_ENST00000408951.1-2,hek293t,5,recovered,26.294655,-3.3945599,83.57145,84.60628,83.95118,84.656075,83.93975,81.16307,0.011824321,0.011681386,0.011771467,0.011674595,0.011773051,0.012170918
ANKRD46_P1P2-1|ANKRD46_P1P2-2,hek293t,5,recovered,26.294289,-3.7054734,83.49002,84.55127,83.88439,84.6144,83.92059,81.119675,0.011835718,0.011688897,0.011780729,0.011680278,0.011775707,0.01217735
BCL11B_P1P2-1|BCL11B_P1P2-2,hek293t,5,recovered,26.293541,-2.4746065,84.77696,85.793434,85.08638,85.7334,85.0035,82.286354,0.011658142,0.011521609,0.011616239,0.011529584,0.011627434,0.012006769
MC5R_ENST00000324750.3-1|MC5R_ENST00000324750.3-2,hek293t,12,recovered,26.290747,-2.745318,82.69043,83.701035,83.00684,83.7048,82.98951,80.17113,0.011948798,0.011806231,0.011903792,0.011805706,0.0119062485,0.012319651
